"","Voyage","Deployment","Acc","Acc_ed","Sample_Type","Taxa","CAAB","Taxa_ed","CAAB_ed","weight_g","Count","Comments","Storage_temp","Preservative","Container name","CAAB_updated","Taxa_updated","Message ID","Latitude","Longitude","Site","Net_Name","Depth_Stratum","daylight","date_start","lat_decdeg_start","DateR_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","Site_stop","date_stop","DateR_stop","towtime","Speed_mpm","distance_m_byspeed","VolumeFiltered_m3_speed"
"1448","in2020_v08",17,8,"8","SS","Solmissus spp.",11082902,NA,NA,728,116,"Solmissus & Sminthea. Frozen, subsample of #47 / #48","-20 degC",NA,"Plastic Bag",11082902,"Solmissus spp.",284,"47  05.07 S","141  21.91 E","SOTS","RMT16","Epi","Night",2020-12-18 11:21:00,-46.9155,"18/12/2020 11:21",-140.634833333333,-46.9163333333333,-140.643166666667,"SOTS",2020-12-18 12:01:00,"18/12/2020 12:01",40,30.867284,1234.69136,19755.06176
"1449","in2020_v08",30,8,"8","S","Gymnoscopelus braueri",37122751,NA,NA,0.5,8,"< 1 g wet weight","-20 degC",NA,"Plastic Bag",37122751,"Gymnoscopelus braueri",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1450","in2020_v08",31,8,"8","S","eggs",NA,NA,NA,0.5,3,NA,NA,"discarded onboard",NA,NA,"eggs",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1451","in2020_v08",32,8,"8","S","Order Gymnosomata - undifferentiated",24410000,NA,NA,2,5,NA,NA,"discarded onboard",NA,24410000,"Order Gymnosomata - undifferentiated",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1452","in2020_v08",33,8,"8","S","Salpa thompsoni - aggregate",NA,NA,NA,773,432,"100 = 179 g, total weigt 773","-20 degC",NA,"Plastic Bag",NA,"Salpa thompsoni - aggregate",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1453","in2020_v08",34,8,"8","S","Styliola subula",24407002,NA,NA,0.5,9,NA,"-20 degC",NA,NA,24407002,"Styliola subula",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"1454","in2020_v08",35,8,"8","S","Paralepididae - undifferentiated",37126000,NA,NA,0.5,1,NA,"-20 degC",NA,NA,37126000,"Paralepididae - undifferentiated",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"1455","in2020_v08",36,8,"8","S","Hydromedusa",NA,NA,NA,4,18,"orange (morning shift) pink medusa (night shift)","-20 degC",NA,NA,NA,"Hydromedusa",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"1456","in2020_v08",37,8,"8","S","Periphylla periphylla",11128001,NA,NA,109,2,NA,"-20 degC",NA,NA,11128001,"Periphylla periphylla",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"1457","in2020_v08",38,8,"8","S","Hydromedusa",NA,NA,NA,30,19,"Small clear medusa",NA,"discarded onboard",NA,NA,"Hydromedusa",703,"58  01.25 S","141  16.17 E","58S","RMT16","Meso","Day",2021-01-01 22:38:00,-57.9791666666667,"1/01/2021 22:38",-140.7305,-57.9861666666667,-140.749833333333,"58S",2021-01-01 23:18:00,"1/01/2021 23:18",40,30.867284,1234.69136,19755.06176
"1458","in2020_v08",39,8,"8","S","Larval Fish",NA,NA,NA,0.5,13,"White larval fish","-20 degC",NA,NA,NA,"Larval Fish",701,"58  00.55 S","141  14.03 E","58S","RMT16","Epi","Day",2021-01-02 02:13:00,-57.9908333333333,"2/01/2021 2:13",-140.766166666667,-57.9976666666667,-140.784333333333,"58S",2021-01-02 02:53:00,"2/01/2021 2:53",40,30.867284,1234.69136,19755.06176
"1459","in2020_v08",40,8,"8","S","Spongiobranchaea australis",NA,NA,NA,0.5,4,"Spongiobranchaea australis",NA,"discarded onboard",NA,NA,"Spongiobranchaea australis",699,"58  00.65 S","141  17.25 E","58S","RMT16","Meso","Night",2021-01-02 14:15:00,-57.9891666666667,"2/01/2021 14:15",-140.7125,-57.9815,-140.734333333333,"58S",2021-01-02 14:55:00,"2/01/2021 14:55",40,30.867284,1234.69136,19755.06176
"1460","in2020_v08",42,8,"8","S","remainder",NA,NA,NA,254,NA,NA,NA,"discarded onboard",NA,NA,"remainder",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"1461","in2020_v08",44,8,"8","S","Vibilia spp.",28566901,NA,NA,0.5,11,"< 1 g wet weight","-20 degC",NA,"Plastic Bag",28566901,"Vibilia spp.",729,"57  58.55 S","141  32.12 E","58S","RMT16","Epi","Day",2021-01-06 04:58:00,-56.0241666666667,"6/01/2021 4:58",-140.464666666667,-56.0263333333333,-140.485,"58S",2021-01-06 05:38:00,"6/01/2021 5:38",40,30.867284,1234.69136,19755.06176
"1462","in2020_v08",45,8,"8","S","Salpa thompsoni - aggregate",NA,NA,NA,450,149,"aggregate form","-20 degC",NA,"Plastic Bag",NA,"Salpa thompsoni - aggregate",731,"57  58.4 S","141  28.94 E","58S","RMT16","Meso","Day",2021-01-06 08:53:00,-56.0266666666667,"6/01/2021 8:53",-140.517666666667,-56.0288333333333,-140.550833333333,"58S",2021-01-06 09:33:00,"6/01/2021 9:33",40,30.867284,1234.69136,19755.06176
"1463","in2020_v08",46,8,"8","S","Notolepis coatsi",37126750,NA,NA,1,3,"1 into ethanol. Other 2?","Ambient","Ethanol 70%","Plastic Bag",37126750,"Notolepis coatsi",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"1464","in2020_v08",47,8,"8","S","Spongiobranchaea australis",NA,NA,NA,0.5,9,NA,NA,"discarded onboard",NA,NA,"Spongiobranchaea australis",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"1465","in2020_v08",48,8,"8","S","Phylum Chaetognatha - undifferentiated",36010000,NA,NA,0.5,2,NA,NA,"discarded onboard",NA,36010000,"Phylum Chaetognatha - undifferentiated",747,"57  55.77 S","141  33.69 E","58S","RMT16",NA,NA,2021-01-07 09:56:00,-56.0705,"7/01/2021 9:56",-140.4385,-56.0686666666667,-140.453666666667,"58S",2021-01-07 10:24:00,"7/01/2021 10:24",28,30.867284,864.283952,13828.543232
"1466","in2020_v08",48,8,"8","S","Phylum Chaetognatha - undifferentiated",36010000,NA,NA,0.5,2,NA,NA,"discarded onboard",NA,36010000,"Phylum Chaetognatha - undifferentiated",757,"57  55.79 S","141  33.46 E","58S","RMT16","targeted_60m","Day",2021-01-07 10:04:00,-56.0701666666667,"7/01/2021 10:04",-140.442333333333,-56.0686666666667,-140.453666666667,"58S",2021-01-07 10:24:00,"7/01/2021 10:24",20,30.867284,617.34568,9877.53088
"1467","in2020_v08",49,8,"8","S","Periphylla periphylla",11128001,NA,NA,108,1,"Discarded?",NA,"discarded onboard",NA,11128001,"Periphylla periphylla",755,"57  53.79 S","141  34.42 E","58S","RMT16","Epi","Night",2021-01-07 14:00:00,-56.1035,"7/01/2021 14:00",-140.426333333333,-56.1016666666667,-140.451333333333,"58S",2021-01-07 14:40:00,"7/01/2021 14:40",40,30.867284,1234.69136,19755.06176
"1468","in2020_v08",52,8,"8","S","Salpa thompsoni - aggregate",NA,NA,NA,102,54,"aggregate form of Salpa Thompsoni","-20 degC",NA,"Plastic Bag",NA,"Salpa thompsoni - aggregate",816,"57  52.98 S","141  35.01 E","55S","RMT16","Targeted_850to750","Day",2021-01-09 01:36:00,-56.117,"9/01/2021 1:36",-140.4165,-56.117,-140.437333333333,"58S",2021-01-09 02:16:00,"9/01/2021 2:16",40,30.867284,1234.69136,19755.06176
"1469","in2020_v08",53,8,"8","S","Thysanoessa macrura",28702052,NA,NA,0.5,10,NA,NA,"discarded onboard",NA,28702052,"Thysanoessa macrura",818,"57  52.36 S","141  36.4 E","58S","RMT16","Meso","Night",2021-01-09 14:23:00,-56.1273333333333,"9/01/2021 14:23",-140.393333333333,-56.1291666666667,-140.4115,"58S",2021-01-09 15:03:00,"9/01/2021 15:03",40,30.867284,1234.69136,19755.06176
"1470","in2020_v08",1,7,"7","S","Salpa spp.",35103908,NA,NA,30,10,NA,"-20 degC",NA,NA,35103908,"Salpa spp.",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"1471","in2020_v08",2,7,"7","S","Phylum Chaetognatha - undifferentiated",36010000,NA,NA,3,99,NA,"-20 degC",NA,"Plastic Bag",36010000,"Phylum Chaetognatha - undifferentiated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","in2020_v08",3,7,"7","S","Solmissus spp.",11082902,NA,NA,10,2,NA,"-20 degC",NA,"Plastic Bag",11082902,"Solmissus spp.",242,"47  07.17 S","141  22.36 E","SOTS","RMT16","Meso","Day",2020-12-10 02:28:00,-46.8805,"10/12/2020 2:28",-140.627333333333,-46.8716666666667,-140.644,"SOTS",2020-12-10 03:08:00,"10/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1473","in2020_v08",4,7,"7","S","Subclass Copepoda - undifferentiated",27200000,NA,NA,0.5,23,NA,NA,"discarded onboard",NA,27200000,"Subclass Copepoda - undifferentiated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","in2020_v08",6,7,"7","S","Themisto gaudichaudii",28570022,NA,NA,0.5,4,NA,"-20 degC",NA,"Plastic Bag",28570022,"Themisto gaudichaudii",246,"47  06.84 S","141  22.77 E","SOTS","RMT16","Lmeso","Night",2020-12-11 11:49:00,-46.886,"11/12/2020 11:49",-140.6205,-46.8473333333333,-140.678333333333,"SOTS",2020-12-11 13:49:00,"11/12/2020 13:49",120,30.867284,3704.07408,59265.18528
"1475","in2020_v08",7,7,"7","S","Bathylagus spp.",37098501,NA,NA,45,2,"tenuis","-20 degC",NA,"Plastic Bag",37098501,"Bathylagus spp.",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"1476","in2020_v08",8,7,"7","S","Stylocheiron spp.",28702906,NA,NA,0.5,2,NA,"Ambient","Ethanol 70%","McCarthy Vial",28702906,"Stylocheiron spp.",250,"47  04.74 S","141  21.9 E","SOTS","RMT16","Epi","Day",2020-12-13 23:31:00,-46.921,"13/12/2020 23:31",-140.635,-46.9336666666667,-140.636833333333,"SOTS",2020-12-14 00:11:00,"14/12/2020 0:11",40,30.867284,1234.69136,19755.06176
"1477","in2020_v08",10,7,"7","S","Phronima spp.",28572901,NA,NA,1,6,NA,"-20 degC",NA,"Plastic Bag",28572901,"Phronima spp.",252,"47  04.95 S","141  21.92 E","SOTS","RMT16","Meso","Day",2020-12-14 04:52:00,-46.9175,"14/12/2020 4:52",-140.634666666667,-46.9345,-140.6445,"SOTS",2020-12-14 05:32:00,"14/12/2020 5:32",40,30.867284,1234.69136,19755.06176
"1478","in2020_v08",11,7,"7","S","Pyrosoma atlanticum",35101001,NA,NA,508,3,NA,NA,"discarded onboard",NA,35101001,"Pyrosoma atlanticum",254,"47  04.77 S","141  22.33 E","SOTS","RMT16","Epi","Night",2020-12-14 11:23:00,-46.9205,"14/12/2020 11:23",-140.627833333333,-46.9333333333333,-140.636166666667,"SOTS",2020-12-14 12:03:00,"14/12/2020 12:03",40,30.867284,1234.69136,19755.06176
"1479","in2020_v08",12,7,"7","S","Larval Fish",NA,NA,NA,1,2,"myctophid",NA,"Ethanol 70%","McCarthy Vial",NA,"Larval Fish",256,"47  04.77 S","141  21.82 E","SOTS","RMT16","Meso","Night",2020-12-14 14:23:00,-46.9205,"14/12/2020 14:23",-140.636333333333,-46.9323333333333,-140.644166666667,"SOTS",2020-12-14 15:03:00,"14/12/2020 15:03",40,30.867284,1234.69136,19755.06176
"1480","in2020_v08",13,7,"7","S","Acanthephyra quadrispinosa",28735007,NA,NA,9.5,2,NA,"-20 degC",NA,"Plastic Bag",28735007,"Acanthephyra quadrispinosa",258,"47  05.41 S","141  21.78 E","SOTS","RMT16","Lmeso","Night",2020-12-15 11:46:00,-46.9098333333333,"15/12/2020 11:46",-140.637,-46.8858333333333,-140.659833333333,"SOTS",2020-12-15 13:46:00,"15/12/2020 13:46",120,30.867284,3704.07408,59265.18528
"1481","in2020_v08",14,7,"7","S","Phorcosergia potens",28720020,NA,NA,4,18,NA,"-20 degC",NA,"Plastic Bag",28720020,"Phorcosergia potens",260,"47  05.53 S","141  21.24 E","SOTS","RMT16","Lmeso","Day",2020-12-16 03:20:00,-46.9078333333333,"16/12/2020 3:20",-140.646,-46.8828333333333,-140.684833333333,"SOTS",2020-12-16 05:20:00,"16/12/2020 5:20",120,30.867284,3704.07408,59265.18528
"1482","in2020_v08",15,7,"7","S","Ctenoplanidae - undifferentiated",12021000,NA,NA,90,4,"clear",NA,"discarded onboard",NA,12021000,"Ctenoplanidae - undifferentiated",262,"47  04.96 S","141  21.45 E","SOTS","RMT16","Epi","Day",2020-12-17 21:19:00,-46.9173333333333,"17/12/2020 21:19",-140.6425,-46.929,-140.651666666667,"SOTS",2020-12-17 21:59:00,"17/12/2020 21:59",40,30.867284,1234.69136,19755.06176
"1483","in2020_v08",16,7,"7","S","Phronima spp.",28572901,NA,NA,2,11,NA,"-20 degC",NA,"Plastic Bag",28572901,"Phronima spp.",264,"47  05.03 S","141  22.09 E","SOTS","RMT16","Meso","Day",2020-12-18 01:07:00,-46.9161666666667,"18/12/2020 1:07",-140.631833333333,-46.9093333333333,-140.643333333333,"SOTS",2020-12-18 01:47:00,"18/12/2020 1:47",40,30.867284,1234.69136,19755.06176
"1484","in2020_v08",17,7,"7","S","Soestia zonaria",35103016,NA,NA,7,3,NA,"-20 degC",NA,"Plastic Bag",35103016,"Soestia zonaria",284,"47  05.07 S","141  21.91 E","SOTS","RMT16","Epi","Night",2020-12-18 11:21:00,-46.9155,"18/12/2020 11:21",-140.634833333333,-46.9163333333333,-140.643166666667,"SOTS",2020-12-18 12:01:00,"18/12/2020 12:01",40,30.867284,1234.69136,19755.06176
"1485","in2020_v08",18,7,"7","S","Pyrosoma atlanticum",35101001,NA,NA,75,1,"Discarded onboard",NA,"discarded onboard",NA,35101001,"Pyrosoma atlanticum",287,"47  05.03 S","141  20.77 E","SOTS","RMT16","Meso","Night",2020-12-19 14:28:00,-46.9161666666667,"19/12/2020 14:28",-140.653833333333,-46.9168333333333,-140.610666666667,"SOTS",2020-12-19 15:08:00,"19/12/2020 15:08",40,30.867284,1234.69136,19755.06176
"1486","in2020_v08",19,7,"7","S","Primno spp.",28573903,NA,NA,0.5,1,NA,"-20 degC",NA,"Plastic Bag",28573903,"Primno spp.",289,"47  05.14 S","141  21.68 E","SOTS","RMT16","200-100m_scattering_layer","Day",2020-12-19 04:15:00,-46.9143333333333,"19/12/2020 4:15",-140.638666666667,-46.9153333333333,-140.6495,"SOTS",2020-12-19 04:35:00,"19/12/2020 4:35",20,30.867284,617.34568,9877.53088
"1487","in2020_v08",20,7,"7","S","Larval Fish",NA,NA,NA,1,21,"mixed","-20 degC",NA,"Plastic Bag",NA,"Larval Fish",297,"47  05 S","141  22.91 E","SOTS","RMT16","target_100to0m","Day",2020-12-19 07:21:00,-46.9166666666667,"19/12/2020 7:21",-140.618166666667,-46.9161666666667,-140.627833333333,"SOTS",2020-12-19 07:41:00,"19/12/2020 7:41",20,30.867284,617.34568,9877.53088
"1488","in2020_v08",21,7,"7","S","Larval Fish",NA,NA,NA,0.5,1,"long clear","Ambient","Formaldehyde","McCarthy Vial",NA,"Larval Fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","in2020_v08",22,7,"7","S","Themisto gaudichaudii",28570022,NA,NA,21,5,NA,"-20 degC",NA,"Plastic Bag",28570022,"Themisto gaudichaudii",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"1490","in2020_v08",23,7,"7","S","Salpa thompsoni - aggregate",NA,NA,NA,180,900,"salp #1 juvenile form? 100 measured - weight = 20g. Discarded on board. Total number estimated from measured.",NA,"discarded onboard",NA,NA,"Salpa thompsoni - aggregate",423,"55  54.19 S","139  08.73 E","55S","RMT16","Epi","Day",2020-12-24 02:49:00,-54.0968333333333,"24/12/2020 2:49",-138.8545,-54.0986666666667,-138.881,"55S",2020-12-24 03:29:00,"24/12/2020 3:29",40,30.867284,1234.69136,19755.06176
"1491","in2020_v08",24,7,"7","S","Phylum Chaetognatha - undifferentiated",36010000,NA,NA,7,56,NA,"-20 degC",NA,"Plastic Bag",36010000,"Phylum Chaetognatha - undifferentiated",465,"55  53.88 S","139  05.43 E","55S","RMT16","Meso","Day",2020-12-24 05:38:00,-54.102,"24/12/2020 5:38",-138.9095,-54.1038333333333,-138.936666666667,"55S",2020-12-24 06:18:00,"24/12/2020 6:18",40,30.867284,1234.69136,19755.06176
"1492","in2020_v08",25,7,"7","SS","Euphausia triacantha",28702043,NA,NA,0.5,16,"subsample of #25","Ambient","Ethanol 70%","McCarthy Vial",28702043,"Euphausia triacantha",466,"55  47.21 S","138  51.64 E","55S","RMT16","Meso","Night",2020-12-24 17:00:00,-54.2131666666667,"24/12/2020 17:00",-137.139333333333,-54.2136666666667,-137.138666666667,"55S",2020-12-24 17:40:00,"24/12/2020 17:40",40,30.867284,1234.69136,19755.06176
"1493","in2020_v08",26,7,"7","S","Hydromedusa",NA,NA,NA,0.5,2,"Red colour; < 1 g wet weight","Ambient","Formaldehyde","McCarthy Vial",NA,"Hydromedusa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","in2020_v08",27,7,"7","S","Order Amphipoda - undifferentiated",28399000,NA,NA,0.5,86,"All around 10 mm","-20 degC",NA,"Plastic Bag",28399000,"Order Amphipoda - undifferentiated",468,"55  50.75 S","138  59.51 E","55S","RMT16","Epi","Night",2020-12-25 13:23:00,-54.1541666666667,"25/12/2020 13:23",-137.008166666667,-54.1561666666667,-137.032166666667,"55S",2020-12-25 14:03:00,"25/12/2020 14:03",40,30.867284,1234.69136,19755.06176
"1495","in2020_v08",28,7,"7","S","Notostomus auriculatus",28735028,NA,NA,20,1,NA,"-20 degC",NA,NA,28735028,"Notostomus auriculatus",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"1496","in2020_v08",29,7,"7","S","Phylum Chaetognatha - undifferentiated",36010000,NA,NA,38,100,NA,"Ambient","Formaldehyde","McCarthy Vial",36010000,"Phylum Chaetognatha - undifferentiated",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1497","in2020_v08",30,7,"7","S","Krefftichthys anderssoni",37122754,NA,NA,9,5,NA,"-20 degC",NA,"Plastic Bag",37122754,"Krefftichthys anderssoni",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1498","in2020_v08",31,7,"7","S","Class Polychaeta - undifferentiated",2.2e+07,NA,NA,0.5,3,"< 1 g wet weight","Ambient","Formaldehyde","McCarthy Vial",2.2e+07,"Class Polychaeta - undifferentiated",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1499","in2020_v08",32,7,"7","S","Rosacea plicata",11095002,NA,NA,406,NA,"bracts","-20 degC",NA,"Plastic Bag",11095002,"Rosacea plicata",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1500","in2020_v08",33,7,"7","S","Hydromedusa",NA,NA,NA,7,5,NA,"Ambient","Formaldehyde","McCarthy Vial",NA,"Hydromedusa",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1501","in2020_v08",34,7,"7","S","Salpa fusiformis",35103014,NA,NA,30,13,NA,"-20 degC",NA,NA,35103014,"Salpa fusiformis",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"1502","in2020_v08",36,7,"7","S","Hydromedusa",NA,NA,NA,31,83,"orange triangle","-20 degC",NA,NA,NA,"Hydromedusa",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"1503","in2020_v08",37,7,"7","S","Euphausia triacantha",28702043,NA,NA,82,393,"See #38 72=15g, total weight 82","-20 degC",NA,NA,28702043,"Euphausia triacantha",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"1504","in2020_v08",38,7,"7","S","Salpa fusiformis",35103014,NA,NA,107,27,NA,"-20 degC",NA,NA,35103014,"Salpa fusiformis",703,"58  01.25 S","141  16.17 E","58S","RMT16","Meso","Day",2021-01-01 22:38:00,-57.9791666666667,"1/01/2021 22:38",-140.7305,-57.9861666666667,-140.749833333333,"58S",2021-01-01 23:18:00,"1/01/2021 23:18",40,30.867284,1234.69136,19755.06176
"1505","in2020_v08",39,7,"7","S","Spongiobranchaea australis",NA,NA,NA,3,11,"Spongiobranchaea australis","-20 degC",NA,NA,NA,"Spongiobranchaea australis",701,"58  00.55 S","141  14.03 E","58S","RMT16","Epi","Day",2021-01-02 02:13:00,-57.9908333333333,"2/01/2021 2:13",-140.766166666667,-57.9976666666667,-140.784333333333,"58S",2021-01-02 02:53:00,"2/01/2021 2:53",40,30.867284,1234.69136,19755.06176
"1506","in2020_v08",40,7,"7","S","Diphyes spp.",11093903,NA,NA,1,4,NA,"-20 degC",NA,NA,11093903,"Diphyes spp.",699,"58  00.65 S","141  17.25 E","58S","RMT16","Meso","Night",2021-01-02 14:15:00,-57.9891666666667,"2/01/2021 14:15",-140.7125,-57.9815,-140.734333333333,"58S",2021-01-02 14:55:00,"2/01/2021 14:55",40,30.867284,1234.69136,19755.06176
"1507","in2020_v08",41,7,"7","S","Lampanyctus spp.",37122503,NA,NA,22,2,"Lampanyctus sp. B","-20 degC",NA,"Plastic Bag",37122503,"Lampanyctus spp.",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"1508","in2020_v08",42,7,"7","S","Pasiphaea spp.",28745901,NA,NA,2,3,NA,"-20 degC",NA,"Plastic Bag",28745901,"Pasiphaea spp.",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"1509","in2020_v08",44,7,"7","S","Primno spp.",28573903,NA,NA,0.5,2,"< 1 g wet weight","-20 degC",NA,"Plastic Bag",28573903,"Primno spp.",729,"57  58.55 S","141  32.12 E","58S","RMT16","Epi","Day",2021-01-06 04:58:00,-56.0241666666667,"6/01/2021 4:58",-140.464666666667,-56.0263333333333,-140.485,"58S",2021-01-06 05:38:00,"6/01/2021 5:38",40,30.867284,1234.69136,19755.06176
