"","ID","Site","daylight","Depth_Stratum","Deployment","ACat","Taxa_Groups","Acoustic_Category","Taxa_updated","CAAB_updated","nos","weight_g","Weight_Std_gm3_gps","Abd_Std_nosm3_gps","Weight_Std_gm3_sp","Abd_Std_nosm3_sp","AvgL_mm","datetime_UTC_start","datetime_UTC_stop","lat_decdeg_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","VolumeFiltered_m3_speed","VolumeFiltered_m3_gps","Taxa_PLAOS"
"1361",1361,"58S","Night","Lmeso",42,"FnGB","FnGB","FnGB","Bathylagus spp.",37098501,7,45,0.000326131215836306,5.07315224634253e-05,0.000759299068878234,0.00011811318849217,78,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"FnGB"
"1362",1362,"58S","Night","Lmeso",42,"FnGB","FnGB","FnGB","Paralepididae - undifferentiated",37126000,1,10,7.2473603519179e-05,7.2473603519179e-06,0.000168733126417385,1.68733126417385e-05,68,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"FnGB"
"1363",1363,"58S","Night","Lmeso",42,"Gnathaphausia","Crustaceans","Crustaceans","Gnathophausia spp.",28081901,1,0.5,3.62368017595895e-06,7.2473603519179e-06,8.43665632086926e-06,1.68733126417385e-05,NA,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Crustacean"
"1364",1364,"58S","Night","Lmeso",42,"Gymnosome","other","other","Order Gymnosomata - undifferentiated",24410000,4,1,7.2473603519179e-06,2.89894414076716e-05,1.68733126417385e-05,6.74932505669541e-05,8.66666666666667,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Other"
"1365",1365,"58S","Night","Lmeso",42,"Gymnosome","other","other","Order Gymnosomata - undifferentiated",24410000,4,1,7.2473603519179e-06,2.89894414076716e-05,1.68733126417385e-05,6.74932505669541e-05,17,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Other"
"1366",1366,"58S","Night","Lmeso",42,"Gymnosome","other","other","Spongiobranchaea australis",NA,8,0.5,3.62368017595895e-06,5.79788828153432e-05,8.43665632086926e-06,0.000134986501133908,8.14285714285714,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Other"
"1367",1367,"58S","Night","Lmeso",42,"Krill","Crustaceans","Crustaceans","Euphausia similis similis",28702007,2,0.5,3.62368017595895e-06,1.44947207038358e-05,8.43665632086926e-06,3.37466252834771e-05,13,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Krill"
"1368",1368,"58S","Night","Lmeso",42,"Krill","Crustaceans","Crustaceans","Euphausia triacantha",28702043,10,2,1.44947207038358e-05,7.2473603519179e-05,3.37466252834771e-05,0.000168733126417385,25.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Krill"
"1369",1369,"58S","Night","Lmeso",42,"Krill","Crustaceans","Crustaceans","Thysanoessa macrura",28702052,152,5.5,3.98604819355485e-05,0.00110159877349152,9.28032195295619e-05,0.00256474352154426,23.3333333333333,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Krill"
"1370",1370,"58S","Night","Lmeso",42,"Krill","Crustaceans","Crustaceans","Thysanoessa macrura",28702052,152,5.5,3.98604819355485e-05,0.00110159877349152,9.28032195295619e-05,0.00256474352154426,NA,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Krill"
"1371",1371,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Atolla wyvillei",11123002,14,168,0.00121755653912221,0.000101463044926851,0.00283471652381207,0.000236226376984339,44.2142857142857,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"1372",1372,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Halicreatidae - undifferentiated",11086000,11,44,0.000318883855484388,7.97209638710969e-05,0.000742425756236495,0.000185606439059124,26.1,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"1373",1373,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,33,12.5,9.05920043989738e-05,0.000239162891613291,0.000210916408021732,0.000556819317177371,21.3846153846154,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"1374",1374,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,33,12.5,9.05920043989738e-05,0.000239162891613291,0.000210916408021732,0.000556819317177371,17,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"1375",1375,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,33,12.5,9.05920043989738e-05,0.000239162891613291,0.000210916408021732,0.000556819317177371,12.5714285714286,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"1376",1376,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Pegantha spp.",11083901,1,20,0.000144947207038358,7.2473603519179e-06,0.000337466252834771,1.68733126417385e-05,37,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"1377",1377,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Periphylla periphylla",11128001,11,245,0.00177560328621989,7.97209638710969e-05,0.00413396159722594,0.000185606439059124,37.1818181818182,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"1378",1378,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Rhopalonema spp.",11089906,1,10,7.2473603519179e-05,7.2473603519179e-06,0.000168733126417385,1.68733126417385e-05,43,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"1379",1379,"58S","Night","Lmeso",42,"Ostracod","Crustaceans","Crustaceans","Gigantocypris spp.",27106913,3,2,1.44947207038358e-05,2.17420810557537e-05,3.37466252834771e-05,5.06199379252156e-05,12.3333333333333,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Crustacean"
"1380",1380,"58S","Night","Lmeso",42,"Other","other","other","eggs",NA,0,0,0,0,0,0,NA,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Other"
"1381",1381,"58S","Night","Lmeso",42,"Prawn","Crustaceans","Crustaceans","Gennadas spp.",28713903,38,32,0.000231915531261373,0.00027539969337288,0.000539946004535633,0.000641185880386064,40.4736842105263,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Prawn"
"1382",1382,"58S","Night","Lmeso",42,"Prawn","Crustaceans","Crustaceans","Pasiphaea spp.",28745901,3,2,1.44947207038358e-05,2.17420810557537e-05,3.37466252834771e-05,5.06199379252156e-05,43.6666666666667,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Prawn"
"1383",1383,"58S","Night","Lmeso",42,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,1,0.5,3.62368017595895e-06,7.2473603519179e-06,8.43665632086926e-06,1.68733126417385e-05,40,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Prawn"
"1384",1384,"58S","Night","Lmeso",42,"Pteropod","other","other","Styliola subula",24407002,1,0.5,3.62368017595895e-06,7.2473603519179e-06,8.43665632086926e-06,1.68733126417385e-05,7,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Other"
"1385",1385,"58S","Night","Lmeso",42,"Siph_physonect","Siph_physonect","G_GB","Marrus antarcticus",11100009,26,2,1.44947207038358e-05,0.000188431369149866,3.37466252834771e-05,0.000438706128685202,16.0769230769231,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Siph_physonect"
"1386",1386,"58S","Night","Lmeso",42,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,4,3,2.17420810557537e-05,2.89894414076716e-05,5.06199379252156e-05,6.74932505669541e-05,34.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Siphonophore"
"1387",1387,"58S","Night","Lmeso",42,"Siphonophore","Gelatinous_Active","G_nGB","Order Siphonophora - undifferentiated",11090000,1,0.5,3.62368017595895e-06,7.2473603519179e-06,8.43665632086926e-06,1.68733126417385e-05,35,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Siphonophore"
"1388",1388,"58S","Night","Lmeso",42,"Tunicates","Tunicates","G_nGB","remainder",NA,0,254,0.00184082952938715,0,0.00428582141100159,0,NA,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Salp"
"1389",1389,"58S","Night","Lmeso",42,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,10,45,0.000326131215836306,7.2473603519179e-05,0.000759299068878234,0.000168733126417385,77.8,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Salp"
"1390",1390,"58S","Night","Lmeso",42,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,55,250,0.00181184008797948,0.000398604819355485,0.00421832816043463,0.000928032195295619,59.6,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Salp"
"1391",1391,"58S","Night","Lmeso",42,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,2,65,0.000471078422874664,1.44947207038358e-05,0.001096765321713,3.37466252834771e-05,132.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Salp"
"1392",1392,"58S","Night","Lmeso",42,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,6,3,2.17420810557537e-05,4.34841621115074e-05,5.06199379252156e-05,0.000101239875850431,49.8333333333333,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Salp"
"1393",1393,"58S","Night","Lmeso",42,"worms","other","other","Class Polychaeta - undifferentiated",2.2e+07,10,3,2.17420810557537e-05,7.2473603519179e-05,5.06199379252156e-05,0.000168733126417385,20.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Other"
"1394",1394,"58S","Night","Lmeso",42,"worms","other","other","Pelagonemertes spp.",14125901,11,3,2.17420810557537e-05,7.97209638710969e-05,5.06199379252156e-05,0.000185606439059124,18.0909090909091,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Other"
"1395",1395,"58S","Day","targeted_70to90m",43,"Amphipods","Crustaceans","Crustaceans","Themisto gaudichaudii",28570022,46796,2761,0.234602653952337,3.97626432247503,0.27952329722304,4.73762123029678,12.2985074626866,"5/01/2021 3:17","5/01/2021 3:37",-56.02583333,-140.567,-56.0285,-140.5778333,9877.53088,11768.83532,"Crustacean"
"1396",1396,"58S","Day","targeted_70to90m",43,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,1,0.5,4.24850876407709e-05,8.49701752815418e-05,5.06199379252156e-05,0.000101239875850431,35.5,"5/01/2021 3:17","5/01/2021 3:37",-56.02583333,-140.567,-56.0285,-140.5778333,9877.53088,11768.83532,"Cephalopod"
"1397",1397,"58S","Day","targeted_70to90m",43,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,39,118,0.0100264806832219,0.00331383683598013,0.0119463053503509,0.00394835515816682,50.4358974358974,"5/01/2021 3:17","5/01/2021 3:37",-56.02583333,-140.567,-56.0285,-140.5778333,9877.53088,11768.83532,"Salp"
"1398",1398,"58S","Day","targeted_70to90m",43,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,1,11,0.00093467192809696,8.49701752815418e-05,0.00111363863435474,0.000101239875850431,94,"5/01/2021 3:17","5/01/2021 3:37",-56.02583333,-140.567,-56.0285,-140.5778333,9877.53088,11768.83532,"Salp"
"1399",1399,"58S","Day","targeted_70to90m",43,"worms","other","other","Tomopteris spp.",22068901,4,4,0.000339880701126167,0.000339880701126167,0.000404959503401725,0.000404959503401725,46,"5/01/2021 3:17","5/01/2021 3:37",-56.02583333,-140.567,-56.0285,-140.5778333,9877.53088,11768.83532,"Other"
"1400",1400,"58S","Day","Epi",44,"Amphipods","Crustaceans","Crustaceans","Cyllopus spp.",28564901,59,2,9.71814984030497e-05,0.00286685420288997,0.000101239875850431,0.00298657633758772,11.4745762711864,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Crustacean"
"1401",1401,"58S","Day","Epi",44,"Amphipods","Crustaceans","Crustaceans","Hyperia spp.",28570901,2,0.5,2.42953746007624e-05,9.71814984030497e-05,2.53099689626078e-05,0.000101239875850431,15,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Crustacean"
"1402",1402,"58S","Day","Epi",44,"Amphipods","Crustaceans","Crustaceans","Primno spp.",28573903,2,0.5,2.42953746007624e-05,9.71814984030497e-05,2.53099689626078e-05,0.000101239875850431,13.5,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Crustacean"
"1403",1403,"58S","Day","Epi",44,"Amphipods","Crustaceans","Crustaceans","Themisto gaudichaudii",28570022,61,3,0.000145772247604575,0.00296403570129302,0.000151859813775647,0.00308781621343815,12.5737704918033,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Crustacean"
"1404",1404,"58S","Day","Epi",44,"Amphipods","Crustaceans","Crustaceans","Vibilia spp.",28566901,11,0.5,2.42953746007624e-05,0.000534498241216773,2.53099689626078e-05,0.000556819317177371,12,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Crustacean"
"1405",1405,"58S","Day","Epi",44,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,2,0.5,2.42953746007624e-05,9.71814984030497e-05,2.53099689626078e-05,0.000101239875850431,24,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Cephalopod"
"1406",1406,"58S","Day","Epi",44,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,25,0.5,2.42953746007624e-05,0.00121476873003812,2.53099689626078e-05,0.00126549844813039,42.28,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Chaetognath"
"1407",1407,"58S","Day","Epi",44,"Ctenophore","Gelatinous_Active","G_nGB","Ctenoplanidae - undifferentiated",12021000,1,259,0.0125850040431949,4.85907492015249e-05,0.0131105639226308,5.06199379252156e-05,NA,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Ctenophore"
"1408",1408,"58S","Day","Epi",44,"Ctenophore","Gelatinous_Active","G_nGB","Euplokamis spp.",12018901,0,148,0.00719143088182568,0,0.00749175081293191,0,NA,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Ctenophore"
"1409",1409,"58S","Day","Epi",44,"FGB","FGB","FGB","Larval Fish",NA,6,0.5,2.42953746007624e-05,0.000291544495209149,2.53099689626078e-05,0.000303719627551293,15.6666666666667,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"FGB"
"1410",1410,"58S","Day","Epi",44,"Gymnosome","other","other","Spongiobranchaea australis",NA,10,1,4.85907492015249e-05,0.000485907492015249,5.06199379252156e-05,0.000506199379252156,15.4,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Other"
"1411",1411,"58S","Day","Epi",44,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,6,10,0.000485907492015249,0.000291544495209149,0.000506199379252156,0.000303719627551293,26.6666666666667,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Medusa"
"1412",1412,"58S","Day","Epi",44,"Pteropod","other","other","Styliola subula",24407002,4,3,0.000145772247604575,0.000194362996806099,0.000151859813775647,0.000202479751700862,26,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Other"
"1413",1413,"58S","Day","Epi",44,"Tunicates","Tunicates","G_nGB","remainder",NA,0,505,0.0245383283467701,0,0.0255630686522339,0,NA,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Salp"
"1414",1414,"58S","Day","Epi",44,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,65,125,0.00607384365019061,0.00315839869809912,0.00632749224065195,0.00329029596513901,57.8307692307692,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Salp"
"1415",1415,"58S","Day","Epi",44,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,2974,5571,0.270699063801695,0.144508888125335,0.282003674181376,0.150543695389591,36.3401015228426,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Salp"
"1416",1416,"58S","Day","Epi",44,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,543,858,0.0416908628149083,0.026384776816428,0.043431906739835,0.0274866262933921,71.3738317757009,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Salp"
"1417",1417,"58S","Day","Epi",44,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,87,88,0.00427598592973419,0.00422739518053266,0.00445455453741897,0.00440393459949375,32.6551724137931,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Salp"
"1418",1418,"58S","Day","Epi",44,"worms","other","other","Class Polychaeta - undifferentiated",2.2e+07,1,0.5,2.42953746007624e-05,4.85907492015249e-05,2.53099689626078e-05,5.06199379252156e-05,49,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Other"
"1419",1419,"58S","Day","Epi",44,"worms","other","other","Tomopteris spp.",22068901,36,23,0.00111758723163507,0.0017492669712549,0.00116425857227996,0.00182231776530776,48.2222222222222,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Other"
"1420",1420,"58S","Day","Meso",45,"Amphipods","Crustaceans","Crustaceans","Cyllopus spp.",28564901,7,0.5,1.5061418453755e-05,0.000210859858352571,2.53099689626078e-05,0.000354339565476509,8.14285714285714,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Crustacean"
"1421",1421,"58S","Day","Meso",45,"Amphipods","Crustaceans","Crustaceans","Hyperia spp.",28570901,2,0.5,1.5061418453755e-05,6.02456738150202e-05,2.53099689626078e-05,0.000101239875850431,4.5,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Crustacean"
"1422",1422,"58S","Day","Meso",45,"Amphipods","Crustaceans","Crustaceans","Themisto gaudichaudii",28570022,10,0.5,1.5061418453755e-05,0.000301228369075101,2.53099689626078e-05,0.000506199379252156,7,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Crustacean"
"1423",1423,"58S","Day","Meso",45,"Amphipods","Crustaceans","Crustaceans","Vibilia spp.",28566901,3,0.5,1.5061418453755e-05,9.03685107225303e-05,2.53099689626078e-05,0.000151859813775647,9.66666666666667,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Crustacean"
"1424",1424,"58S","Day","Meso",45,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,3,5,0.00015061418453755,9.03685107225303e-05,0.000253099689626078,0.000151859813775647,18.3333333333333,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Cephalopod"
"1425",1425,"58S","Day","Meso",45,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,900,180,0.00542211064335182,0.0271105532167591,0.0091115888265388,0.045557944132694,44.17,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Chaetognath"
"1426",1426,"58S","Day","Meso",45,"Ctenophore","Gelatinous_Active","G_nGB","Euplokamis spp.",12018901,20,15,0.000451842553612651,0.000602456738150202,0.000759299068878234,0.00101239875850431,25.2380952380952,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Ctenophore"
"1427",1427,"58S","Day","Meso",45,"FGB","FGB","FGB","Electrona antarctica",37122750,1,10,0.000301228369075101,3.01228369075101e-05,0.000506199379252156,5.06199379252156e-05,76,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"FGB"
"1428",1428,"58S","Day","Meso",45,"FGB","FGB","FGB","Krefftichthys anderssoni",37122754,3,9,0.000271105532167591,9.03685107225303e-05,0.00045557944132694,0.000151859813775647,36.6,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"FGB"
"1429",1429,"58S","Day","Meso",45,"FGB","FGB","FGB","Larval Fish",NA,1,0.5,1.5061418453755e-05,3.01228369075101e-05,2.53099689626078e-05,5.06199379252156e-05,37,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"FGB"
"1430",1430,"58S","Day","Meso",45,"FGB","FGB","FGB","Protomyctophum bolini",37122755,1,2,6.02456738150202e-05,3.01228369075101e-05,0.000101239875850431,5.06199379252156e-05,NA,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"FGB"
"1431",1431,"58S","Day","Meso",45,"Gymnosome","other","other","Order Gymnosomata - undifferentiated",24410000,2,3,9.03685107225303e-05,6.02456738150202e-05,0.000151859813775647,0.000101239875850431,21.5,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Other"
"1432",1432,"58S","Day","Meso",45,"Gymnosome","other","other","Spongiobranchaea australis",NA,9,1,3.01228369075101e-05,0.000271105532167591,5.06199379252156e-05,0.00045557944132694,10.3333333333333,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Other"
"1433",1433,"58S","Day","Meso",45,"Krill","Crustaceans","Crustaceans","Euphausia triacantha",28702043,207,27,0.000813316596502773,0.00623542723985459,0.00136673832398082,0.0104783271505196,29.17,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Krill"
"1434",1434,"58S","Day","Meso",45,"Krill","Crustaceans","Crustaceans","Order Euphausiacea - undifferentiated",28700000,179,4,0.00012049134763004,0.00539198780644431,0.000202479751700862,0.00906096888861359,14.3483146067416,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Krill"
"1435",1435,"58S","Day","Meso",45,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,9,20,0.000602456738150202,0.000271105532167591,0.00101239875850431,0.00045557944132694,28.6666666666667,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Medusa"
"1436",1436,"58S","Day","Meso",45,"Medusa","Gelatinous_Active","G_nGB","Sminthea spp.",11089907,1,3,9.03685107225303e-05,3.01228369075101e-05,0.000151859813775647,5.06199379252156e-05,52,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Medusa"
"1437",1437,"58S","Day","Meso",45,"Pteropod","other","other","Styliola subula",24407002,2,0.5,1.5061418453755e-05,6.02456738150202e-05,2.53099689626078e-05,0.000101239875850431,9.5,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Other"
"1438",1438,"58S","Day","Meso",45,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,1,0.5,1.5061418453755e-05,3.01228369075101e-05,2.53099689626078e-05,5.06199379252156e-05,16,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Siphonophore"
"1439",1439,"58S","Day","Meso",45,"Siphonophore","Gelatinous_Active","G_nGB","Order Siphonophora - undifferentiated",11090000,0,365,0.0109948354712412,0,0.0184762773427037,0,NA,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Siphonophore"
"1440",1440,"58S","Day","Meso",45,"Tunicates","Tunicates","G_nGB","remainder",NA,0,240,0.00722948085780242,0,0.0121487851020517,0,NA,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Salp"
"1441",1441,"58S","Day","Meso",45,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,10,30,0.000903685107225303,0.000301228369075101,0.00151859813775647,0.000506199379252156,77.2,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Salp"
