"","ID","Site","daylight","Depth_Stratum","Deployment","ACat","Taxa_Groups","Acoustic_Category","Taxa_updated","CAAB_updated","nos","weight_g","Weight_Std_gm3_gps","Abd_Std_nosm3_gps","Weight_Std_gm3_sp","Abd_Std_nosm3_sp","AvgL_mm","datetime_UTC_start","datetime_UTC_stop","lat_decdeg_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","VolumeFiltered_m3_speed","VolumeFiltered_m3_gps","Taxa_PLAOS"
"575",1310,"58S","Day","Lmeso",41,"FnGB","FnGB","FnGB","Bathylagus spp.",37098501,2,37,0.00063648839764472,3.44047782510659e-05,0.000624312567744326,3.37466252834771e-05,114,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"FnGB"
"576",1311,"58S","Day","Lmeso",41,"FnGB","FnGB","FnGB","Benthalbella macropinna",37131751,1,22,0.000378452560761725,1.7202389125533e-05,0.000371212878118248,1.68733126417385e-05,154,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"FnGB"
"577",1312,"58S","Day","Lmeso",41,"FnGB","FnGB","FnGB","Nansenia ardesiaca",37097004,1,12,0.000206428669506396,1.7202389125533e-05,0.000202479751700862,1.68733126417385e-05,123,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"FnGB"
"578",1313,"58S","Day","Lmeso",41,"FnGB","FnGB","FnGB","Paralepididae - undifferentiated",37126000,2,2,3.44047782510659e-05,3.44047782510659e-05,3.37466252834771e-05,3.37466252834771e-05,70.5,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"FnGB"
"579",1314,"58S","Day","Lmeso",41,"Gnathaphausia","Crustaceans","Crustaceans","Gnathophausia spp.",28081901,3,1,1.7202389125533e-05,5.16071673765989e-05,1.68733126417385e-05,5.06199379252156e-05,37,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Crustacean"
"580",1315,"58S","Day","Lmeso",41,"Gymnosome","other","other","Order Gymnosomata - undifferentiated",24410000,1,0.5,8.60119456276648e-06,1.7202389125533e-05,8.43665632086926e-06,1.68733126417385e-05,20,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Other"
"581",1317,"58S","Day","Lmeso",41,"Krill","Crustaceans","Crustaceans","Euphausia triacantha",28702043,180,45,0.000774107510648984,0.00309643004259593,0.000759299068878234,0.00303719627551293,26.1764705882353,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Krill"
"582",1319,"58S","Day","Lmeso",41,"Medusa","Gelatinous_Active","G_nGB","Atolla wyvillei",11123002,8,189,0.00325125154472573,0.000137619113004264,0.00318905608928858,0.000134986501133908,46.75,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Medusa"
"583",1320,"58S","Day","Lmeso",41,"Medusa","Gelatinous_Active","G_nGB","Halicreas minimum",11086002,19,51,0.000877321845402182,0.000326845393385126,0.000860538944728665,0.000320592940193032,26,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Medusa"
"584",1322,"58S","Day","Lmeso",41,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,49,14,0.000240833447757462,0.000842917067151116,0.000236226376984339,0.000826792319445188,20.3913043478261,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Medusa"
"585",1323,"58S","Day","Lmeso",41,"Medusa","Gelatinous_Active","G_nGB","Pegantha rubiginosa",11083001,1,38,0.000653690786770253,1.7202389125533e-05,0.000641185880386064,1.68733126417385e-05,72,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Medusa"
"586",1325,"58S","Day","Lmeso",41,"Medusa","Gelatinous_Active","G_nGB","Periphylla periphylla",11128001,15,7004,0.120485533435233,0.000258035836882995,0.118180681742737,0.000253099689626078,56.5,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Medusa"
"587",1328,"58S","Day","Lmeso",41,"Prawn","Crustaceans","Crustaceans","Acanthephyra quadrispinosa",28735007,3,28,0.000481666895514923,5.16071673765989e-05,0.000472452753968679,5.06199379252156e-05,108,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Prawn"
"588",1329,"58S","Day","Lmeso",41,"Prawn","Crustaceans","Crustaceans","Gennadas spp.",28713903,64,60,0.00103214334753198,0.00110095290403411,0.00101239875850431,0.00107989200907127,34.5138888888889,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Prawn"
"589",1330,"58S","Day","Lmeso",41,"Prawn","Crustaceans","Crustaceans","Pasiphaea spp.",28745901,5,1,1.7202389125533e-05,8.60119456276648e-05,1.68733126417385e-05,8.43665632086926e-05,30.6,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Prawn"
"590",1331,"58S","Day","Lmeso",41,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,2,2,3.44047782510659e-05,3.44047782510659e-05,3.37466252834771e-05,3.37466252834771e-05,36.5,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Prawn"
"591",1335,"58S","Day","Lmeso",41,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,4,13,0.000223631058631929,6.88095565021319e-05,0.000219353064342601,6.74932505669541e-05,29,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Siphonophore"
"592",1338,"58S","Day","Lmeso",41,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,1,0.5,8.60119456276648e-06,1.7202389125533e-05,8.43665632086926e-06,1.68733126417385e-05,86,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Salp"
"593",1339,"58S","Day","Lmeso",41,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,50,120,0.00206428669506396,0.000860119456276649,0.00202479751700862,0.000843665632086926,57.86,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Salp"
"594",1340,"58S","Day","Lmeso",41,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,2,2,3.44047782510659e-05,3.44047782510659e-05,3.37466252834771e-05,3.37466252834771e-05,53,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Salp"
"595",1341,"58S","Day","Lmeso",41,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,14,20,0.000344047782510659,0.000240833447757462,0.000337466252834771,0.000236226376984339,41.9285714285714,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Salp"
"596",1342,"58S","Day","Lmeso",41,"worms","other","other","Pelagonemertes spp.",14125901,17,5,8.60119456276648e-05,0.00029244061513406,8.43665632086926e-05,0.000286846314909555,20.3888888888889,"4/01/2021 2:39","4/01/2021 4:39",-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,"Other"
"597",1343,"58S","Night","Lmeso",42,"Amphipods","Crustaceans","Crustaceans","Cyphocaris richardi",28406004,10,4,2.89894414076716e-05,7.2473603519179e-05,6.74932505669541e-05,0.000168733126417385,26.4,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Crustacean"
"598",1344,"58S","Night","Lmeso",42,"Amphipods","Crustaceans","Crustaceans","Eurythenes spp.",28427901,1,0.5,3.62368017595895e-06,7.2473603519179e-06,8.43665632086926e-06,1.68733126417385e-05,24,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Crustacean"
"599",1345,"58S","Night","Lmeso",42,"Amphipods","Crustaceans","Crustaceans","Lanceola spp.",28555901,2,1,7.2473603519179e-06,1.44947207038358e-05,1.68733126417385e-05,3.37466252834771e-05,36.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Crustacean"
"600",1346,"58S","Night","Lmeso",42,"Amphipods","Crustaceans","Crustaceans","Order Amphipoda - undifferentiated",28399000,1,0.5,3.62368017595895e-06,7.2473603519179e-06,8.43665632086926e-06,1.68733126417385e-05,24,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Crustacean"
"601",1347,"58S","Night","Lmeso",42,"Amphipods","Crustaceans","Crustaceans","Parandania boecki",28490011,2,1,7.2473603519179e-06,1.44947207038358e-05,1.68733126417385e-05,3.37466252834771e-05,28.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Crustacean"
"602",1348,"58S","Night","Lmeso",42,"Amphipods","Crustaceans","Crustaceans","Pegohyperia princeps",28570031,1,1,7.2473603519179e-06,7.2473603519179e-06,1.68733126417385e-05,1.68733126417385e-05,40,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Crustacean"
"603",1349,"58S","Night","Lmeso",42,"Amphipods","Crustaceans","Crustaceans","Scina spp.",28561901,2,1,7.2473603519179e-06,1.44947207038358e-05,1.68733126417385e-05,3.37466252834771e-05,27,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Crustacean"
"604",1351,"58S","Night","Lmeso",42,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,1,0.5,3.62368017595895e-06,7.2473603519179e-06,8.43665632086926e-06,1.68733126417385e-05,27,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Cephalopod"
"605",1352,"58S","Night","Lmeso",42,"Cephalopod","Cephalopod","Cephalopod","Sepiolidae - undifferentiated",23609000,1,0.5,3.62368017595895e-06,7.2473603519179e-06,8.43665632086926e-06,1.68733126417385e-05,36,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Cephalopod"
"606",1353,"58S","Night","Lmeso",42,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,117,364.5,0.00264166284827408,0.000847941161174395,0.00615032245791369,0.00197417757908341,46.6262626262626,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Chaetognath"
"607",1354,"58S","Night","Lmeso",42,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,117,364.5,0.00264166284827408,0.000847941161174395,0.00615032245791369,0.00197417757908341,66,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Chaetognath"
"608",1355,"58S","Night","Lmeso",42,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,117,364.5,0.00264166284827408,0.000847941161174395,0.00615032245791369,0.00197417757908341,59.375,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Chaetognath"
"609",1356,"58S","Night","Lmeso",42,"FGB","FGB","FGB","Cyclothone spp.",37106902,4,5,3.62368017595895e-05,2.89894414076716e-05,8.43665632086926e-05,6.74932505669541e-05,43,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"FGB"
"610",1357,"58S","Night","Lmeso",42,"FGB","FGB","FGB","Electrona antarctica",37122750,10,16,0.000115957765630686,7.2473603519179e-05,0.000269973002267816,0.000168733126417385,55.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"FGB"
"611",1358,"58S","Night","Lmeso",42,"FGB","FGB","FGB","Krefftichthys anderssoni",37122754,5,25,0.000181184008797948,3.62368017595895e-05,0.000421832816043463,8.43665632086926e-05,62.4,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"FGB"
"612",1360,"58S","Night","Lmeso",42,"FGB","FGB","FGB","Nannobrachium achirus",37122096,2,61,0.000442088981466992,1.44947207038358e-05,0.00102927207114605,3.37466252834771e-05,153.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"FGB"
"613",1361,"58S","Night","Lmeso",42,"FnGB","FnGB","FnGB","Bathylagus spp.",37098501,7,45,0.000326131215836306,5.07315224634253e-05,0.000759299068878234,0.00011811318849217,78,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"FnGB"
"614",1362,"58S","Night","Lmeso",42,"FnGB","FnGB","FnGB","Paralepididae - undifferentiated",37126000,1,10,7.2473603519179e-05,7.2473603519179e-06,0.000168733126417385,1.68733126417385e-05,68,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"FnGB"
"615",1368,"58S","Night","Lmeso",42,"Krill","Crustaceans","Crustaceans","Euphausia triacantha",28702043,10,2,1.44947207038358e-05,7.2473603519179e-05,3.37466252834771e-05,0.000168733126417385,25.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Krill"
"616",1369,"58S","Night","Lmeso",42,"Krill","Crustaceans","Crustaceans","Thysanoessa macrura",28702052,152,5.5,3.98604819355485e-05,0.00110159877349152,9.28032195295619e-05,0.00256474352154426,23.3333333333333,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Krill"
"617",1371,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Atolla wyvillei",11123002,14,168,0.00121755653912221,0.000101463044926851,0.00283471652381207,0.000236226376984339,44.2142857142857,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"618",1372,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Halicreatidae - undifferentiated",11086000,11,44,0.000318883855484388,7.97209638710969e-05,0.000742425756236495,0.000185606439059124,26.1,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"619",1373,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,33,12.5,9.05920043989738e-05,0.000239162891613291,0.000210916408021732,0.000556819317177371,21.3846153846154,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"620",1376,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Pegantha spp.",11083901,1,20,0.000144947207038358,7.2473603519179e-06,0.000337466252834771,1.68733126417385e-05,37,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"621",1377,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Periphylla periphylla",11128001,11,245,0.00177560328621989,7.97209638710969e-05,0.00413396159722594,0.000185606439059124,37.1818181818182,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"622",1378,"58S","Night","Lmeso",42,"Medusa","Gelatinous_Active","G_nGB","Rhopalonema spp.",11089906,1,10,7.2473603519179e-05,7.2473603519179e-06,0.000168733126417385,1.68733126417385e-05,43,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Medusa"
"623",1381,"58S","Night","Lmeso",42,"Prawn","Crustaceans","Crustaceans","Gennadas spp.",28713903,38,32,0.000231915531261373,0.00027539969337288,0.000539946004535633,0.000641185880386064,40.4736842105263,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Prawn"
"624",1382,"58S","Night","Lmeso",42,"Prawn","Crustaceans","Crustaceans","Pasiphaea spp.",28745901,3,2,1.44947207038358e-05,2.17420810557537e-05,3.37466252834771e-05,5.06199379252156e-05,43.6666666666667,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Prawn"
"625",1383,"58S","Night","Lmeso",42,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,1,0.5,3.62368017595895e-06,7.2473603519179e-06,8.43665632086926e-06,1.68733126417385e-05,40,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Prawn"
"626",1385,"58S","Night","Lmeso",42,"Siph_physonect","Siph_physonect","G_GB","Marrus antarcticus",11100009,26,2,1.44947207038358e-05,0.000188431369149866,3.37466252834771e-05,0.000438706128685202,16.0769230769231,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Siph_physonect"
"627",1386,"58S","Night","Lmeso",42,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,4,3,2.17420810557537e-05,2.89894414076716e-05,5.06199379252156e-05,6.74932505669541e-05,34.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Siphonophore"
"628",1387,"58S","Night","Lmeso",42,"Siphonophore","Gelatinous_Active","G_nGB","Order Siphonophora - undifferentiated",11090000,1,0.5,3.62368017595895e-06,7.2473603519179e-06,8.43665632086926e-06,1.68733126417385e-05,35,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Siphonophore"
"629",1389,"58S","Night","Lmeso",42,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,10,45,0.000326131215836306,7.2473603519179e-05,0.000759299068878234,0.000168733126417385,77.8,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Salp"
"630",1390,"58S","Night","Lmeso",42,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,55,250,0.00181184008797948,0.000398604819355485,0.00421832816043463,0.000928032195295619,59.6,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Salp"
"631",1391,"58S","Night","Lmeso",42,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,2,65,0.000471078422874664,1.44947207038358e-05,0.001096765321713,3.37466252834771e-05,132.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Salp"
"632",1392,"58S","Night","Lmeso",42,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,6,3,2.17420810557537e-05,4.34841621115074e-05,5.06199379252156e-05,0.000101239875850431,49.8333333333333,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Salp"
"633",1393,"58S","Night","Lmeso",42,"worms","other","other","Class Polychaeta - undifferentiated",2.2e+07,10,3,2.17420810557537e-05,7.2473603519179e-05,5.06199379252156e-05,0.000168733126417385,20.5,"4/01/2021 12:38","4/01/2021 14:38",-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,"Other"
"634",1405,"58S","Day","Epi",44,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,2,0.5,2.42953746007624e-05,9.71814984030497e-05,2.53099689626078e-05,0.000101239875850431,24,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Cephalopod"
"635",1406,"58S","Day","Epi",44,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,25,0.5,2.42953746007624e-05,0.00121476873003812,2.53099689626078e-05,0.00126549844813039,42.28,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Chaetognath"
"636",1411,"58S","Day","Epi",44,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,6,10,0.000485907492015249,0.000291544495209149,0.000506199379252156,0.000303719627551293,26.6666666666667,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Medusa"
"637",1412,"58S","Day","Epi",44,"Pteropod","other","other","Styliola subula",24407002,4,3,0.000145772247604575,0.000194362996806099,0.000151859813775647,0.000202479751700862,26,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Other"
"638",1414,"58S","Day","Epi",44,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,65,125,0.00607384365019061,0.00315839869809912,0.00632749224065195,0.00329029596513901,57.8307692307692,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Salp"
"639",1415,"58S","Day","Epi",44,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,2974,5571,0.270699063801695,0.144508888125335,0.282003674181376,0.150543695389591,36.3401015228426,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Salp"
"640",1416,"58S","Day","Epi",44,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,543,858,0.0416908628149083,0.026384776816428,0.043431906739835,0.0274866262933921,71.3738317757009,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Salp"
"641",1417,"58S","Day","Epi",44,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,87,88,0.00427598592973419,0.00422739518053266,0.00445455453741897,0.00440393459949375,32.6551724137931,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Salp"
"642",1418,"58S","Day","Epi",44,"worms","other","other","Class Polychaeta - undifferentiated",2.2e+07,1,0.5,2.42953746007624e-05,4.85907492015249e-05,2.53099689626078e-05,5.06199379252156e-05,49,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Other"
"643",1419,"58S","Day","Epi",44,"worms","other","other","Tomopteris spp.",22068901,36,23,0.00111758723163507,0.0017492669712549,0.00116425857227996,0.00182231776530776,48.2222222222222,"6/01/2021 4:58","6/01/2021 5:38",-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,"Other"
"644",1425,"58S","Day","Meso",45,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,900,180,0.00542211064335182,0.0271105532167591,0.0091115888265388,0.045557944132694,44.17,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Chaetognath"
"645",1426,"58S","Day","Meso",45,"Ctenophore","Gelatinous_Active","G_nGB","Euplokamis spp.",12018901,20,15,0.000451842553612651,0.000602456738150202,0.000759299068878234,0.00101239875850431,25.2380952380952,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Ctenophore"
"646",1427,"58S","Day","Meso",45,"FGB","FGB","FGB","Electrona antarctica",37122750,1,10,0.000301228369075101,3.01228369075101e-05,0.000506199379252156,5.06199379252156e-05,76,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"FGB"
"647",1428,"58S","Day","Meso",45,"FGB","FGB","FGB","Krefftichthys anderssoni",37122754,3,9,0.000271105532167591,9.03685107225303e-05,0.00045557944132694,0.000151859813775647,36.6,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"FGB"
"648",1429,"58S","Day","Meso",45,"FGB","FGB","FGB","Larval Fish",NA,1,0.5,1.5061418453755e-05,3.01228369075101e-05,2.53099689626078e-05,5.06199379252156e-05,37,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"FGB"
"649",1431,"58S","Day","Meso",45,"Gymnosome","other","other","Order Gymnosomata - undifferentiated",24410000,2,3,9.03685107225303e-05,6.02456738150202e-05,0.000151859813775647,0.000101239875850431,21.5,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Other"
"650",1433,"58S","Day","Meso",45,"Krill","Crustaceans","Crustaceans","Euphausia triacantha",28702043,207,27,0.000813316596502773,0.00623542723985459,0.00136673832398082,0.0104783271505196,29.17,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Krill"
"651",1435,"58S","Day","Meso",45,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,9,20,0.000602456738150202,0.000271105532167591,0.00101239875850431,0.00045557944132694,28.6666666666667,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Medusa"
"652",1436,"58S","Day","Meso",45,"Medusa","Gelatinous_Active","G_nGB","Sminthea spp.",11089907,1,3,9.03685107225303e-05,3.01228369075101e-05,0.000151859813775647,5.06199379252156e-05,52,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Medusa"
"653",1441,"58S","Day","Meso",45,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,10,30,0.000903685107225303,0.000301228369075101,0.00151859813775647,0.000506199379252156,77.2,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Salp"
"654",1442,"58S","Day","Meso",45,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,149,450,0.0135552766083795,0.004488302699219,0.022778972066347,0.00754237075085712,38.2890625,"6/01/2021 8:53","6/01/2021 9:33",-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,"Salp"
