,Site,daylight,Depth_Stratum,Deployment,ACat,Taxa_Groups,Taxa,CAAB,nos,weight_g,Weight_Std_gm3,Abd_Std_nosm3,datetime_UTC_start,datetime_UTC_stop,lat_decdeg_start,long_decdeg_start,lat_decdeg_stop,long_decdeg_stop,VolumeFiltered_m3
1066,58S,Day,Meso,38,Pteropod,other,Styliola subula,24407002,1,0.5,2.53E-05,5.06E-05,1/01/2021 22:38,1/01/2021 23:18,-57.97916667,-140.7305,-57.98616667,-140.7498333,19755.06176
1067,58S,Day,Meso,38,Siphonophore,Gelatinous_Active,Order Siphonophora - undifferentiated,11090000,0,144,0.007289271,0,1/01/2021 22:38,1/01/2021 23:18,-57.97916667,-140.7305,-57.98616667,-140.7498333,19755.06176
1068,58S,Day,Meso,38,Tunicates,Tunicates,remainder,NA,884,1023,0.051784196,0.044748025,1/01/2021 22:38,1/01/2021 23:18,-57.97916667,-140.7305,-57.98616667,-140.7498333,19755.06176
1069,58S,Day,Meso,38,Tunicates,Tunicates,Salpa fusiformis,35103014,27,107,0.005416333,0.001366738,1/01/2021 22:38,1/01/2021 23:18,-57.97916667,-140.7305,-57.98616667,-140.7498333,19755.06176
1070,58S,Day,Meso,38,Tunicates,Tunicates,Salpa thompsoni - aggregate,NA,211,1994,0.100936156,0.010680807,1/01/2021 22:38,1/01/2021 23:18,-57.97916667,-140.7305,-57.98616667,-140.7498333,19755.06176
1071,58S,Day,Meso,38,Tunicates,Tunicates,Salpa thompsoni - solitary,NA,24,170,0.008605389,0.001214879,1/01/2021 22:38,1/01/2021 23:18,-57.97916667,-140.7305,-57.98616667,-140.7498333,19755.06176
1072,58S,Day,Meso,38,Tunicates,Tunicates,Salpa thompsoni - solitary juv,NA,16,30,0.001518598,0.000809919,1/01/2021 22:38,1/01/2021 23:18,-57.97916667,-140.7305,-57.98616667,-140.7498333,19755.06176
1073,58S,Day,Meso,38,worms,other,Tomopteris spp.,22068901,1,0.5,2.53E-05,5.06E-05,1/01/2021 22:38,1/01/2021 23:18,-57.97916667,-140.7305,-57.98616667,-140.7498333,19755.06176
1074,58S,Day,Epi,39,Amphipods,Crustaceans,Cyllopus spp.,28564901,20,5,0.0002531,0.001012399,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1075,58S,Day,Epi,39,Amphipods,Crustaceans,Hyperiidae - undifferentiated,28570911,2,0.5,2.53E-05,0.00010124,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1076,58S,Day,Epi,39,Amphipods,Crustaceans,Themisto gaudichaudii,28570022,313,40,0.002024798,0.015844041,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1077,58S,Day,Epi,39,Amphipods,Crustaceans,Vibilia spp.,28566901,13,4,0.00020248,0.000658059,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1078,58S,Day,Epi,39,Ctenophore,Gelatinous_Active,Beroe spp.,12090901,1,1,5.06E-05,5.06E-05,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1079,58S,Day,Epi,39,Ctenophore,Gelatinous_Active,Euplokamis spp.,12018901,2,0.5,2.53E-05,0.00010124,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1080,58S,Day,Epi,39,Fish,Fish,Larval Fish,NA,13,0.5,2.53E-05,0.000658059,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1081,58S,Day,Epi,39,Gymnosome,other,Spongiobranchaea australis,NA,11,3,0.00015186,0.000556819,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1082,58S,Day,Epi,39,Medusa,Gelatinous_Active,Atolla wyvillei,11123002,1,91,0.004606414,5.06E-05,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1083,58S,Day,Epi,39,Medusa,Gelatinous_Active,Hydromedusa,NA,4,18,0.000911159,0.00020248,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1084,58S,Day,Epi,39,Medusa,Gelatinous_Active,Order Anthoathecata - undifferentiated,11002000,1,20,0.001012399,5.06E-05,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1085,58S,Day,Epi,39,Pteropod,other,Styliola subula,24407002,1,0.5,2.53E-05,5.06E-05,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1086,58S,Day,Epi,39,Tunicates,Tunicates,remainder,NA,0,1200,0.060743926,0,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1087,58S,Day,Epi,39,Tunicates,Tunicates,Salpa fusiformis,35103014,133,216,0.010933907,0.006732452,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1088,58S,Day,Epi,39,Tunicates,Tunicates,Salpa thompsoni - aggregate,NA,2031,747,0.037813094,0.102809094,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1089,58S,Day,Epi,39,Tunicates,Tunicates,Salpa thompsoni - solitary,NA,116,184,0.009314069,0.005871913,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1090,58S,Day,Epi,39,Tunicates,Tunicates,Salpa thompsoni - solitary juv,NA,49,72,0.003644636,0.002480377,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1091,58S,Day,Epi,39,worms,other,Tomopteris spp.,22068901,8,14,0.000708679,0.00040496,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176
1092,58S,Night,Meso,40,Amphipods,Crustaceans,Cyllopus spp.,28564901,26,1,5.06E-05,0.001316118,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1093,58S,Night,Meso,40,Amphipods,Crustaceans,Eurythenes spp.,28427901,4,0.5,2.53E-05,0.00020248,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1094,58S,Night,Meso,40,Amphipods,Crustaceans,Lanceola spp.,28555901,9,9,0.000455579,0.000455579,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1095,58S,Night,Meso,40,Amphipods,Crustaceans,Parandania boecki,28490011,41,5,0.0002531,0.002075417,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1096,58S,Night,Meso,40,Amphipods,Crustaceans,Themisto gaudichaudii,28570022,108,4,0.00020248,0.005466953,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1097,58S,Night,Meso,40,Cephalopod,Cephalopod,Cranchiidae - undifferentiated,23643000,7,1,5.06E-05,0.00035434,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1098,58S,Night,Meso,40,Chaetognath,Chaetognath,Phylum Chaetognatha - undifferentiated,36010000,1924,115,0.005821293,0.097392761,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1099,58S,Night,Meso,40,Ctenophore,Gelatinous_Active,Euplokamis spp.,12018901,49,5,0.0002531,0.002480377,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1100,58S,Night,Meso,40,Fish,Fish,Bathylagus sp.,37098501,6,64,0.003239676,0.00030372,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1101,58S,Night,Meso,40,Fish,Fish,Gymnoscopelus spp.,37122909,1,10,0.000506199,5.06E-05,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1102,58S,Night,Meso,40,Fish,Fish,Larval Fish,NA,22,1,5.06E-05,0.001113639,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1103,58S,Night,Meso,40,Fish_GB,Fish_GB,Krefftichthys anderssoni,37122754,21,27,0.001366738,0.001063019,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1104,58S,Night,Meso,40,Fish_GB,Fish_GB,Protomyctophum sp.,37122521,1,1,5.06E-05,5.06E-05,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1105,58S,Night,Meso,40,Gymnosome,other,Order Gymnosomata - undifferentiated,24410000,8,1,5.06E-05,0.00040496,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1106,58S,Night,Meso,40,Gymnosome,other,Spongiobranchaea australis,NA,4,0.5,2.53E-05,0.00020248,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1107,58S,Night,Meso,40,Krill,Crustaceans,Euphausia similis similis,28702007,41,1,5.06E-05,0.002075417,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1108,58S,Night,Meso,40,Krill,Crustaceans,Euphausia triacantha,28702043,56,15,0.000759299,0.002834717,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1109,58S,Night,Meso,40,Krill,Crustaceans,Stylocheiron spp.,28702906,4,0.5,2.53E-05,0.00020248,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1110,58S,Night,Meso,40,Krill,Crustaceans,Thysanoessa macrura,28702052,117,3,0.00015186,0.005922533,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1111,58S,Night,Meso,40,Krill,Crustaceans,Thysanoessa spp.,28702907,0,0,0,0,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1112,58S,Night,Meso,40,Medusa,Gelatinous_Active,Calycopsis spp.,11039901,11,38,0.001923558,0.000556819,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1113,58S,Night,Meso,40,Medusa,Gelatinous_Active,Periphylla periphylla,11128001,7,41,0.002075417,0.00035434,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1114,58S,Night,Meso,40,Other,other,eggs,NA,22,1,5.06E-05,0.001113639,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1115,58S,Night,Meso,40,Prawn,Crustaceans,Pasiphaea spp.,28745901,4,4,0.00020248,0.00020248,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1116,58S,Night,Meso,40,Siphonophore,Gelatinous_Active,Diphyes spp.,11093903,4,1,5.06E-05,0.00020248,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1117,58S,Night,Meso,40,Siphonophore,Gelatinous_Active,Hippopodius spp.,11094901,0,168,0.00850415,0,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1118,58S,Night,Meso,40,Siphonophore,Gelatinous_Active,Rosacea spp.,11095902,0,168,0.00850415,0,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1119,58S,Night,Meso,40,Tunicates,Tunicates,remainder,NA,0,374,0.018931857,0,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1120,58S,Night,Meso,40,Tunicates,Tunicates,Salpa fusiformis,35103014,22,19,0.000961779,0.001113639,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1121,58S,Night,Meso,40,Tunicates,Tunicates,Salpa thompsoni - aggregate,NA,557,1245,0.063021823,0.028195305,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1122,58S,Night,Meso,40,Tunicates,Tunicates,Salpa thompsoni - solitary,NA,15,138,0.006985551,0.000759299,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1123,58S,Night,Meso,40,Tunicates,Tunicates,Salpa thompsoni - solitary juv,NA,38,19,0.000961779,0.001923558,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176
1124,58S,Day,Lmeso,41,Amphipods,Crustaceans,Cyllopus spp.,28564901,1,0.5,8.44E-06,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1125,58S,Day,Lmeso,41,Amphipods,Crustaceans,Cyphocaris richardi,28406004,11,1,1.69E-05,0.000185606,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1126,58S,Day,Lmeso,41,Amphipods,Crustaceans,Hyperia spp.,28570901,1,0.5,8.44E-06,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1127,58S,Day,Lmeso,41,Amphipods,Crustaceans,Hyperiidae - undifferentiated,28570911,2,0.5,8.44E-06,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1128,58S,Day,Lmeso,41,Amphipods,Crustaceans,Lanceola spp.,28555901,2,0.5,8.44E-06,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1129,58S,Day,Lmeso,41,Amphipods,Crustaceans,Metacyphocaris spp.,28432901,1,0.5,8.44E-06,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1130,58S,Day,Lmeso,41,Amphipods,Crustaceans,Parandania boecki,28490011,6,5,8.44E-05,0.00010124,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1131,58S,Day,Lmeso,41,Amphipods,Crustaceans,Primno spp.,28573903,2,0.5,8.44E-06,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1132,58S,Day,Lmeso,41,Amphipods,Crustaceans,Scina spp.,28561901,2,0.5,8.44E-06,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1133,58S,Day,Lmeso,41,Amphipods,Crustaceans,Themisto gaudichaudii,28570022,1,0.5,8.44E-06,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1134,58S,Day,Lmeso,41,Amphipods,Crustaceans,Vibilia spp.,28566901,1,0.5,8.44E-06,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1135,58S,Day,Lmeso,41,Cephalopod,Cephalopod,Cranchiidae - undifferentiated,23643000,1,0.5,8.44E-06,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1136,58S,Day,Lmeso,41,Chaetognath,Chaetognath,Phylum Chaetognatha - undifferentiated,36010000,537,172,0.00290221,0.009060969,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1137,58S,Day,Lmeso,41,Copepod,Crustaceans,Order Calanoida - undifferentiated,27201000,12,0.5,8.44E-06,0.00020248,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1138,58S,Day,Lmeso,41,Fish,Fish,Bathylagichthys spp.,37098901,1,12,0.00020248,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1139,58S,Day,Lmeso,41,Fish,Fish,Bathylagus sp.,37098501,2,37,0.000624313,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1140,58S,Day,Lmeso,41,Fish,Fish,Benthalbella elongata,37131750,1,22,0.000371213,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1141,58S,Day,Lmeso,41,Fish,Fish,Cyclothone sp.,37106501,17,12,0.00020248,0.000286846,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1142,58S,Day,Lmeso,41,Fish,Fish,Gymnoscopelus spp.,37122909,1,16,0.000269973,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1143,58S,Day,Lmeso,41,Fish,Fish,Paralepididae - undifferentiated,37126000,2,2,3.37E-05,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1144,58S,Day,Lmeso,41,Fish_GB,Fish_GB,Electrona antarctica,37122750,33,121,0.002041671,0.000556819,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1145,58S,Day,Lmeso,41,Fish_GB,Fish_GB,Krefftichthys anderssoni,37122754,3,8,0.000134987,5.06E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1146,58S,Day,Lmeso,41,Fish_GB,Fish_GB,Lampanyctus sp.,37122503,3,23,0.000388086,5.06E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1147,58S,Day,Lmeso,41,Gnathaphausia,Crustaceans,Gnathophausia spp.,28081901,3,1,1.69E-05,5.06E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1148,58S,Day,Lmeso,41,Gymnosome,other,Order Gymnosomata - undifferentiated,24410000,1,0.5,8.44E-06,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1149,58S,Day,Lmeso,41,Gymnosome,other,Spongiobranchaea australis,NA,17,0.5,8.44E-06,0.000286846,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1150,58S,Day,Lmeso,41,Krill,Crustaceans,Euphausia triacantha,28702043,180,45,0.000759299,0.003037196,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1151,58S,Day,Lmeso,41,Krill,Crustaceans,Order Euphausiacea - undifferentiated,28700000,52,1,1.69E-05,0.000877412,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1152,58S,Day,Lmeso,41,Medusa,Gelatinous_Active,Atolla wyvillei,11123002,8,189,0.003189056,0.000134987,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1153,58S,Day,Lmeso,41,Medusa,Gelatinous_Active,Halicreas minimum,11086002,19,51,0.000860539,0.000320593,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1154,58S,Day,Lmeso,41,Medusa,Gelatinous_Active,Hydromedusa,NA,49,14,0.000236226,0.000826792,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1155,58S,Day,Lmeso,41,Medusa,Gelatinous_Active,Pegantha rubiginosa,11083001,1,38,0.000641186,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1156,58S,Day,Lmeso,41,Medusa,Gelatinous_Active,Periphylla periphylla,11128001,15,7004,0.118180682,0.0002531,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1157,58S,Day,Lmeso,41,Ostracod,Crustaceans,Gigantocypris spp.,27106913,6,0.5,8.44E-06,0.00010124,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1158,58S,Day,Lmeso,41,Other,other,Danaella mimonectus,905308,1,0.5,8.44E-06,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1159,58S,Day,Lmeso,41,Prawn,Crustaceans,Acanthephyra quadrispinosa,28735007,3,28,0.000472453,5.06E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1160,58S,Day,Lmeso,41,Prawn,Crustaceans,Gennadas spp.,28713903,64,60,0.001012399,0.001079892,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1161,58S,Day,Lmeso,41,Prawn,Crustaceans,Pasiphaea spp.,28745901,5,1,1.69E-05,8.44E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1162,58S,Day,Lmeso,41,Prawn,Crustaceans,Sergestes spp.,28720906,2,2,3.37E-05,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1163,58S,Day,Lmeso,41,Pteropod,other,Clio spp.,24406901,2,0.5,8.44E-06,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1164,58S,Day,Lmeso,41,Pteropod,other,Order Thecosomata - undifferentiated,24400000,2,0.5,8.44E-06,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1165,58S,Day,Lmeso,41,Pteropod,other,Styliola subula,24407002,2,0.5,8.44E-06,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1166,58S,Day,Lmeso,41,Siphonophore,Gelatinous_Active,Diphyes spp.,11093903,4,13,0.000219353,6.75E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1167,58S,Day,Lmeso,41,Siphonophore,Gelatinous_Active,Order Siphonophora - undifferentiated,11090000,0,16,0.000269973,0,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1168,58S,Day,Lmeso,41,Tunicates,Tunicates,remainder,NA,0,289,0.004876387,0,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1169,58S,Day,Lmeso,41,Tunicates,Tunicates,Salpa fusiformis,35103014,1,0.5,8.44E-06,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1170,58S,Day,Lmeso,41,Tunicates,Tunicates,Salpa thompsoni - aggregate,NA,50,120,0.002024798,0.000843666,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1171,58S,Day,Lmeso,41,Tunicates,Tunicates,Salpa thompsoni - solitary,NA,2,2,3.37E-05,3.37E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1172,58S,Day,Lmeso,41,Tunicates,Tunicates,Salpa thompsoni - solitary juv,NA,14,20,0.000337466,0.000236226,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1173,58S,Day,Lmeso,41,worms,other,Pelagonemertes spp.,14125901,17,5,8.44E-05,0.000286846,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528
1174,58S,Night,Lmeso,42,Amphipods,Crustaceans,Cyphocaris richardi,28406004,10,4,6.75E-05,0.000168733,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1175,58S,Night,Lmeso,42,Amphipods,Crustaceans,Eurythenes spp.,28427901,1,0.5,8.44E-06,1.69E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1176,58S,Night,Lmeso,42,Amphipods,Crustaceans,Lanceola spp.,28555901,2,1,1.69E-05,3.37E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1177,58S,Night,Lmeso,42,Amphipods,Crustaceans,Order Amphipoda - undifferentiated,28399000,1,0.5,8.44E-06,1.69E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1178,58S,Night,Lmeso,42,Amphipods,Crustaceans,Parandania boecki,28490011,2,1,1.69E-05,3.37E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1179,58S,Night,Lmeso,42,Amphipods,Crustaceans,Pegohyperia princeps,28570031,1,1,1.69E-05,1.69E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1180,58S,Night,Lmeso,42,Amphipods,Crustaceans,Scina spp.,28561901,2,1,1.69E-05,3.37E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1181,58S,Night,Lmeso,42,Amphipods,Crustaceans,Themisto gaudichaudii,28570022,20,0.5,8.44E-06,0.000337466,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1182,58S,Night,Lmeso,42,Cephalopod,Cephalopod,Cranchiidae - undifferentiated,23643000,1,0.5,8.44E-06,1.69E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1183,58S,Night,Lmeso,42,Cephalopod,Cephalopod,Sepiolidae - undifferentiated,23609000,1,0.5,8.44E-06,1.69E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1184,58S,Night,Lmeso,42,Chaetognath,Chaetognath,Phylum Chaetognatha - undifferentiated,36010000,120,365,0.006158759,0.002024798,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1185,58S,Night,Lmeso,42,Fish,Fish,Bathylagus sp.,37098501,7,45,0.000759299,0.000118113,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
1186,58S,Night,Lmeso,42,Fish,Fish,Cyclothone sp.,37106501,4,5,8.44E-05,6.75E-05,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528
